1 [1, 67, 0, 0, 0, 0, 0, 0]
19 [1, 106700, 123700, 2, 60, 1, -106640, 0]
20 [1, 106700, 123700, 2, 60, 1, -106640, 0]
12 [1, 106700, 123700, 2, 60, 1, 2, 0]
13 [1, 106700, 123700, 2, 60, 1, 120, 0]
14 [1, 106700, 123700, 2, 60, 1, -106580, 0]
15 [1, 106700, 123700, 2, 60, 1, -106580, 0]
17 [1, 106700, 123700, 2, 61, 1, -106580, 0]
18 [1, 106700, 123700, 2, 61, 1, 61, 0]
19 [1, 106700, 123700, 2, 61, 1, -106639, 0]
20 [1, 106700, 123700, 2, 61, 1, -106639, 0]
12 [1, 106700, 123700, 2, 61, 1, 2, 0]
13 [1, 106700, 123700, 2, 61, 1, 122, 0]
14 [1, 106700, 123700, 2, 61, 1, -106578, 0]
15 [1, 106700, 123700, 2, 61, 1, -106578, 0]
17 [1, 106700, 123700, 2, 62, 1, -106578, 0]
18 [1, 106700, 123700, 2, 62, 1, 62, 0]
19 [1, 106700, 123700, 2, 62, 1, -106638, 0]
20 [1, 106700, 123700, 2, 62, 1, -106638, 0]
12 [1, 106700, 123700, 2, 62, 1, 2, 0]
13 [1, 106700, 123700, 2, 62, 1, 124, 0]
14 [1, 106700, 123700, 2, 62, 1, -106576, 0]
15 [1, 106700, 123700, 2, 62, 1, -106576, 0]
17 [1, 106700, 123700, 2, 63, 1, -106576, 0]
18 [1, 106700, 123700, 2, 63, 1, 63, 0]
19 [1, 106700, 123700, 2, 63, 1, -106637, 0]
20 [1, 106700, 123700, 2, 63, 1, -106637, 0]
12 [1, 106700, 123700, 2, 63, 1, 2, 0]
13 [1, 106700, 123700, 2, 63, 1, 126, 0]
14 [1, 106700, 123700, 2, 63, 1, -106574, 0]
15 [1, 106700, 123700, 2, 63, 1, -106574, 0]
17 [1, 106700, 123700, 2, 64, 1, -106574, 0]
18 [1, 106700, 123700, 2, 64, 1, 64, 0]
19 [1, 106700, 123700, 2, 64, 1, -106636, 0]
20 [1, 106700, 123700, 2, 64, 1, -106636, 0]
12 [1, 106700, 123700, 2, 64, 1, 2, 0]
13 [1, 106700, 123700, 2, 64, 1, 128, 0]
14 [1, 106700, 123700, 2, 64, 1, -106572, 0]
15 [1, 106700, 123700, 2, 64, 1, -106572, 0]
17 [1, 106700, 123700, 2, 65, 1, -106572, 0]
18 [1, 106700, 123700, 2, 65, 1, 65, 0]
19 [1, 106700, 123700, 2, 65, 1, -106635, 0]
20 [1, 106700, 123700, 2, 65, 1, -106635, 0]
12 [1, 106700, 123700, 2, 65, 1, 2, 0]
13 [1, 106700, 123700, 2, 65, 1, 130, 0]
14 [1, 106700, 123700, 2, 65, 1, -106570, 0]
15 [1, 106700, 123700, 2, 65, 1, -106570, 0]
17 [1, 106700, 123700, 2, 66, 1, -106570, 0]
18 [1, 106700, 123700, 2, 66, 1, 66, 0]
19 [1, 106700, 123700, 2, 66, 1, -106634, 0]
20 [1, 106700, 123700, 2, 66, 1, -106634, 0]
12 [1, 106700, 123700, 2, 66, 1, 2, 0]
13 [1, 106700, 123700, 2, 66, 1, 132, 0]
14 [1, 106700, 123700, 2, 66, 1, -106568, 0]
15 [1, 106700, 123700, 2, 66, 1, -106568, 0]
17 [1, 106700, 123700, 2, 67, 1, -106568, 0]
18 [1, 106700, 123700, 2, 67, 1, 67, 0]
19 [1, 106700, 123700, 2, 67, 1, -106633, 0]
20 [1, 106700, 123700, 2, 67, 1, -106633, 0]
12 [1, 106700, 123700, 2, 67, 1, 2, 0]
13 [1, 106700, 123700, 2, 67, 1, 134, 0]
14 [1, 106700, 123700, 2, 67, 1, -106566, 0]
15 [1, 106700, 123700, 2, 67, 1, -106566, 0]
17 [1, 106700, 123700, 2, 68, 1, -106566, 0]
18 [1, 106700, 123700, 2, 68, 1, 68, 0]
19 [1, 106700, 123700, 2, 68, 1, -106632, 0]
20 [1, 106700, 123700, 2, 68, 1, -106632, 0]
12 [1, 106700, 123700, 2, 68, 1, 2, 0]
13 [1, 106700, 123700, 2, 68, 1, 136, 0]
14 [1, 106700, 123700, 2, 68, 1, -106564, 0]
15 [1, 106700, 123700, 2, 68, 1, -106564, 0]
17 [1, 106700, 123700, 2, 69, 1, -106564, 0]
18 [1, 106700, 123700, 2, 69, 1, 69, 0]
19 [1, 106700, 123700, 2, 69, 1, -106631, 0]
20 [1, 106700, 123700, 2, 69, 1, -106631, 0]
12 [1, 106700, 123700, 2, 69, 1, 2, 0]
13 [1, 106700, 123700, 2, 69, 1, 138, 0]
14 [1, 106700, 123700, 2, 69, 1, -106562, 0]
15 [1, 106700, 123700, 2, 69, 1, -106562, 0]
17 [1, 106700, 123700, 2, 70, 1, -106562, 0]
18 [1, 106700, 123700, 2, 70, 1, 70, 0]
19 [1, 106700, 123700, 2, 70, 1, -106630, 0]
20 [1, 106700, 123700, 2, 70, 1, -106630, 0]
12 [1, 106700, 123700, 2, 70, 1, 2, 0]
13 [1, 106700, 123700, 2, 70, 1, 140, 0]
14 [1, 106700, 123700, 2, 70, 1, -106560, 0]
15 [1, 106700, 123700, 2, 70, 1, -106560, 0]
17 [1, 106700, 123700, 2, 71, 1, -106560, 0]
18 [1, 106700, 123700, 2, 71, 1, 71, 0]
19 [1, 106700, 123700, 2, 71, 1, -106629, 0]
20 [1, 106700, 123700, 2, 71, 1, -106629, 0]
12 [1, 106700, 123700, 2, 71, 1, 2, 0]
13 [1, 106700, 123700, 2, 71, 1, 142, 0]
14 [1, 106700, 123700, 2, 71, 1, -106558, 0]
15 [1, 106700, 123700, 2, 71, 1, -106558, 0]
17 [1, 106700, 123700, 2, 72, 1, -106558, 0]
18 [1, 106700, 123700, 2, 72, 1, 72, 0]
19 [1, 106700, 123700, 2, 72, 1, -106628, 0]
20 [1, 106700, 123700, 2, 72, 1, -106628, 0]
12 [1, 106700, 123700, 2, 72, 1, 2, 0]
13 [1, 106700, 123700, 2, 72, 1, 144, 0]
14 [1, 106700, 123700, 2, 72, 1, -106556, 0]
15 [1, 106700, 123700, 2, 72, 1, -106556, 0]
17 [1, 106700, 123700, 2, 73, 1, -106556, 0]
18 [1, 106700, 123700, 2, 73, 1, 73, 0]
19 [1, 106700, 123700, 2, 73, 1, -106627, 0]
20 [1, 106700, 123700, 2, 73, 1, -106627, 0]
12 [1, 106700, 123700, 2, 73, 1, 2, 0]
13 [1, 106700, 123700, 2, 73, 1, 146, 0]
14 [1, 106700, 123700, 2, 73, 1, -106554, 0]
15 [1, 106700, 123700, 2, 73, 1, -106554, 0]
17 [1, 106700, 123700, 2, 74, 1, -106554, 0]
18 [1, 106700, 123700, 2, 74, 1, 74, 0]
19 [1, 106700, 123700, 2, 74, 1, -106626, 0]
20 [1, 106700, 123700, 2, 74, 1, -106626, 0]
12 [1, 106700, 123700, 2, 74, 1, 2, 0]
13 [1, 106700, 123700, 2, 74, 1, 148, 0]
14 [1, 106700, 123700, 2, 74, 1, -106552, 0]
15 [1, 106700, 123700, 2, 74, 1, -106552, 0]
17 [1, 106700, 123700, 2, 75, 1, -106552, 0]
18 [1, 106700, 123700, 2, 75, 1, 75, 0]
19 [1, 106700, 123700, 2, 75, 1, -106625, 0]
20 [1, 106700, 123700, 2, 75, 1, -106625, 0]
12 [1, 106700, 123700, 2, 75, 1, 2, 0]
13 [1, 106700, 123700, 2, 75, 1, 150, 0]
14 [1, 106700, 123700, 2, 75, 1, -106550, 0]
15 [1, 106700, 123700, 2, 75, 1, -106550, 0]
17 [1, 106700, 123700, 2, 76, 1, -106550, 0]
18 [1, 106700, 123700, 2, 76, 1, 76, 0]
19 [1, 106700, 123700, 2, 76, 1, -106624, 0]
20 [1, 106700, 123700, 2, 76, 1, -106624, 0]
12 [1, 106700, 123700, 2, 76, 1, 2, 0]
13 [1, 106700, 123700, 2, 76, 1, 152, 0]
14 [1, 106700, 123700, 2, 76, 1, -106548, 0]
15 [1, 106700, 123700, 2, 76, 1, -106548, 0]
17 [1, 106700, 123700, 2, 77, 1, -106548, 0]
18 [1, 106700, 123700, 2, 77, 1, 77, 0]
19 [1, 106700, 123700, 2, 77, 1, -106623, 0]
20 [1, 106700, 123700, 2, 77, 1, -106623, 0]
12 [1, 106700, 123700, 2, 77, 1, 2, 0]
13 [1, 106700, 123700, 2, 77, 1, 154, 0]
14 [1, 106700, 123700, 2, 77, 1, -106546, 0]
15 [1, 106700, 123700, 2, 77, 1, -106546, 0]
17 [1, 106700, 123700, 2, 78, 1, -106546, 0]
18 [1, 106700, 123700, 2, 78, 1, 78, 0]
19 [1, 106700, 123700, 2, 78, 1, -106622, 0]
20 [1, 106700, 123700, 2, 78, 1, -106622, 0]
12 [1, 106700, 123700, 2, 78, 1, 2, 0]
13 [1, 106700, 123700, 2, 78, 1, 156, 0]
14 [1, 106700, 123700, 2, 78, 1, -106544, 0]
15 [1, 106700, 123700, 2, 78, 1, -106544, 0]
17 [1, 106700, 123700, 2, 79, 1, -106544, 0]
18 [1, 106700, 123700, 2, 79, 1, 79, 0]
19 [1, 106700, 123700, 2, 79, 1, -106621, 0]
20 [1, 106700, 123700, 2, 79, 1, -106621, 0]
12 [1, 106700, 123700, 2, 79, 1, 2, 0]
13 [1, 106700, 123700, 2, 79, 1, 158, 0]
14 [1, 106700, 123700, 2, 79, 1, -106542, 0]
15 [1, 106700, 123700, 2, 79, 1, -106542, 0]
17 [1, 106700, 123700, 2, 80, 1, -106542, 0]
18 [1, 106700, 123700, 2, 80, 1, 80, 0]
19 [1, 106700, 123700, 2, 80, 1, -106620, 0]
20 [1, 106700, 123700, 2, 80, 1, -106620, 0]
12 [1, 106700, 123700, 2, 80, 1, 2, 0]
13 [1, 106700, 123700, 2, 80, 1, 160, 0]
14 [1, 106700, 123700, 2, 80, 1, -106540, 0]
15 [1, 106700, 123700, 2, 80, 1, -106540, 0]
17 [1, 106700, 123700, 2, 81, 1, -106540, 0]
18 [1, 106700, 123700, 2, 81, 1, 81, 0]
19 [1, 106700, 123700, 2, 81, 1, -106619, 0]
20 [1, 106700, 123700, 2, 81, 1, -106619, 0]
12 [1, 106700, 123700, 2, 81, 1, 2, 0]
13 [1, 106700, 123700, 2, 81, 1, 162, 0]
14 [1, 106700, 123700, 2, 81, 1, -106538, 0]
15 [1, 106700, 123700, 2, 81, 1, -106538, 0]
17 [1, 106700, 123700, 2, 82, 1, -106538, 0]
18 [1, 106700, 123700, 2, 82, 1, 82, 0]
19 [1, 106700, 123700, 2, 82, 1, -106618, 0]
20 [1, 106700, 123700, 2, 82, 1, -106618, 0]
12 [1, 106700, 123700, 2, 82, 1, 2, 0]
13 [1, 106700, 123700, 2, 82, 1, 164, 0]
14 [1, 106700, 123700, 2, 82, 1, -106536, 0]
15 [1, 106700, 123700, 2, 82, 1, -106536, 0]
17 [1, 106700, 123700, 2, 83, 1, -106536, 0]
18 [1, 106700, 123700, 2, 83, 1, 83, 0]
19 [1, 106700, 123700, 2, 83, 1, -106617, 0]
20 [1, 106700, 123700, 2, 83, 1, -106617, 0]
12 [1, 106700, 123700, 2, 83, 1, 2, 0]
13 [1, 106700, 123700, 2, 83, 1, 166, 0]
14 [1, 106700, 123700, 2, 83, 1, -106534, 0]
15 [1, 106700, 123700, 2, 83, 1, -106534, 0]
17 [1, 106700, 123700, 2, 84, 1, -106534, 0]
18 [1, 106700, 123700, 2, 84, 1, 84, 0]
19 [1, 106700, 123700, 2, 84, 1, -106616, 0]
20 [1, 106700, 123700, 2, 84, 1, -106616, 0]
12 [1, 106700, 123700, 2, 84, 1, 2, 0]
13 [1, 106700, 123700, 2, 84, 1, 168, 0]
14 [1, 106700, 123700, 2, 84, 1, -106532, 0]
15 [1, 106700, 123700, 2, 84, 1, -106532, 0]
17 [1, 106700, 123700, 2, 85, 1, -106532, 0]
18 [1, 106700, 123700, 2, 85, 1, 85, 0]
19 [1, 106700, 123700, 2, 85, 1, -106615, 0]
20 [1, 106700, 123700, 2, 85, 1, -106615, 0]
12 [1, 106700, 123700, 2, 85, 1, 2, 0]
13 [1, 106700, 123700, 2, 85, 1, 170, 0]
14 [1, 106700, 123700, 2, 85, 1, -106530, 0]
15 [1, 106700, 123700, 2, 85, 1, -106530, 0]
17 [1, 106700, 123700, 2, 86, 1, -106530, 0]
18 [1, 106700, 123700, 2, 86, 1, 86, 0]
19 [1, 106700, 123700, 2, 86, 1, -106614, 0]
20 [1, 106700, 123700, 2, 86, 1, -106614, 0]
12 [1, 106700, 123700, 2, 86, 1, 2, 0]
13 [1, 106700, 123700, 2, 86, 1, 172, 0]
14 [1, 106700, 123700, 2, 86, 1, -106528, 0]
15 [1, 106700, 123700, 2, 86, 1, -106528, 0]
17 [1, 106700, 123700, 2, 87, 1, -106528, 0]
18 [1, 106700, 123700, 2, 87, 1, 87, 0]
19 [1, 106700, 123700, 2, 87, 1, -106613, 0]
20 [1, 106700, 123700, 2, 87, 1, -106613, 0]
12 [1, 106700, 123700, 2, 87, 1, 2, 0]
13 [1, 106700, 123700, 2, 87, 1, 174, 0]
14 [1, 106700, 123700, 2, 87, 1, -106526, 0]
15 [1, 106700, 123700, 2, 87, 1, -106526, 0]
17 [1, 106700, 123700, 2, 88, 1, -106526, 0]
18 [1, 106700, 123700, 2, 88, 1, 88, 0]
19 [1, 106700, 123700, 2, 88, 1, -106612, 0]
20 [1, 106700, 123700, 2, 88, 1, -106612, 0]
12 [1, 106700, 123700, 2, 88, 1, 2, 0]
13 [1, 106700, 123700, 2, 88, 1, 176, 0]
14 [1, 106700, 123700, 2, 88, 1, -106524, 0]
15 [1, 106700, 123700, 2, 88, 1, -106524, 0]
17 [1, 106700, 123700, 2, 89, 1, -106524, 0]
18 [1, 106700, 123700, 2, 89, 1, 89, 0]
19 [1, 106700, 123700, 2, 89, 1, -106611, 0]
20 [1, 106700, 123700, 2, 89, 1, -106611, 0]
12 [1, 106700, 123700, 2, 89, 1, 2, 0]
13 [1, 106700, 123700, 2, 89, 1, 178, 0]
14 [1, 106700, 123700, 2, 89, 1, -106522, 0]
15 [1, 106700, 123700, 2, 89, 1, -106522, 0]
17 [1, 106700, 123700, 2, 90, 1, -106522, 0]
18 [1, 106700, 123700, 2, 90, 1, 90, 0]
19 [1, 106700, 123700, 2, 90, 1, -106610, 0]
20 [1, 106700, 123700, 2, 90, 1, -106610, 0]
12 [1, 106700, 123700, 2, 90, 1, 2, 0]
13 [1, 106700, 123700, 2, 90, 1, 180, 0]
14 [1, 106700, 123700, 2, 90, 1, -106520, 0]
15 [1, 106700, 123700, 2, 90, 1, -106520, 0]
17 [1, 106700, 123700, 2, 91, 1, -106520, 0]
18 [1, 106700, 123700, 2, 91, 1, 91, 0]
19 [1, 106700, 123700, 2, 91, 1, -106609, 0]
20 [1, 106700, 123700, 2, 91, 1, -106609, 0]
12 [1, 106700, 123700, 2, 91, 1, 2, 0]
13 [1, 106700, 123700, 2, 91, 1, 182, 0]
14 [1, 106700, 123700, 2, 91, 1, -106518, 0]
15 [1, 106700, 123700, 2, 91, 1, -106518, 0]
17 [1, 106700, 123700, 2, 92, 1, -106518, 0]
18 [1, 106700, 123700, 2, 92, 1, 92, 0]
19 [1, 106700, 123700, 2, 92, 1, -106608, 0]
20 [1, 106700, 123700, 2, 92, 1, -106608, 0]
12 [1, 106700, 123700, 2, 92, 1, 2, 0]
13 [1, 106700, 123700, 2, 92, 1, 184, 0]
14 [1, 106700, 123700, 2, 92, 1, -106516, 0]
15 [1, 106700, 123700, 2, 92, 1, -106516, 0]
17 [1, 106700, 123700, 2, 93, 1, -106516, 0]
18 [1, 106700, 123700, 2, 93, 1, 93, 0]
19 [1, 106700, 123700, 2, 93, 1, -106607, 0]
20 [1, 106700, 123700, 2, 93, 1, -106607, 0]
12 [1, 106700, 123700, 2, 93, 1, 2, 0]
13 [1, 106700, 123700, 2, 93, 1, 186, 0]
14 [1, 106700, 123700, 2, 93, 1, -106514, 0]
15 [1, 106700, 123700, 2, 93, 1, -106514, 0]
17 [1, 106700, 123700, 2, 94, 1, -106514, 0]
18 [1, 106700, 123700, 2, 94, 1, 94, 0]
19 [1, 106700, 123700, 2, 94, 1, -106606, 0]
20 [1, 106700, 123700, 2, 94, 1, -106606, 0]
12 [1, 106700, 123700, 2, 94, 1, 2, 0]
13 [1, 106700, 123700, 2, 94, 1, 188, 0]
14 [1, 106700, 123700, 2, 94, 1, -106512, 0]
15 [1, 106700, 123700, 2, 94, 1, -106512, 0]
17 [1, 106700, 123700, 2, 95, 1, -106512, 0]
18 [1, 106700, 123700, 2, 95, 1, 95, 0]
19 [1, 106700, 123700, 2, 95, 1, -106605, 0]
20 [1, 106700, 123700, 2, 95, 1, -106605, 0]
12 [1, 106700, 123700, 2, 95, 1, 2, 0]
13 [1, 106700, 123700, 2, 95, 1, 190, 0]
14 [1, 106700, 123700, 2, 95, 1, -106510, 0]
15 [1, 106700, 123700, 2, 95, 1, -106510, 0]
17 [1, 106700, 123700, 2, 96, 1, -106510, 0]
18 [1, 106700, 123700, 2, 96, 1, 96, 0]
19 [1, 106700, 123700, 2, 96, 1, -106604, 0]
20 [1, 106700, 123700, 2, 96, 1, -106604, 0]
12 [1, 106700, 123700, 2, 96, 1, 2, 0]
13 [1, 106700, 123700, 2, 96, 1, 192, 0]
14 [1, 106700, 123700, 2, 96, 1, -106508, 0]
15 [1, 106700, 123700, 2, 96, 1, -106508, 0]
17 [1, 106700, 123700, 2, 97, 1, -106508, 0]
18 [1, 106700, 123700, 2, 97, 1, 97, 0]
19 [1, 106700, 123700, 2, 97, 1, -106603, 0]
20 [1, 106700, 123700, 2, 97, 1, -106603, 0]
12 [1, 106700, 123700, 2, 97, 1, 2, 0]
13 [1, 106700, 123700, 2, 97, 1, 194, 0]
14 [1, 106700, 123700, 2, 97, 1, -106506, 0]
15 [1, 106700, 123700, 2, 97, 1, -106506, 0]
17 [1, 106700, 123700, 2, 98, 1, -106506, 0]
18 [1, 106700, 123700, 2, 98, 1, 98, 0]
19 [1, 106700, 123700, 2, 98, 1, -106602, 0]
20 [1, 106700, 123700, 2, 98, 1, -106602, 0]
12 [1, 106700, 123700, 2, 98, 1, 2, 0]
13 [1, 106700, 123700, 2, 98, 1, 196, 0]
14 [1, 106700, 123700, 2, 98, 1, -106504, 0]
15 [1, 106700, 123700, 2, 98, 1, -106504, 0]
17 [1, 106700, 123700, 2, 99, 1, -106504, 0]
18 [1, 106700, 123700, 2, 99, 1, 99, 0]
19 [1, 106700, 123700, 2, 99, 1, -106601, 0]
20 [1, 106700, 123700, 2, 99, 1, -106601, 0]
12 [1, 106700, 123700, 2, 99, 1, 2, 0]
13 [1, 106700, 123700, 2, 99, 1, 198, 0]
14 [1, 106700, 123700, 2, 99, 1, -106502, 0]
15 [1, 106700, 123700, 2, 99, 1, -106502, 0]
17 [1, 106700, 123700, 2, 100, 1, -106502, 0]
18 [1, 106700, 123700, 2, 100, 1, 100, 0]
19 [1, 106700, 123700, 2, 100, 1, -106600, 0]
20 [1, 106700, 123700, 2, 100, 1, -106600, 0]
12 [1, 106700, 123700, 2, 100, 1, 2, 0]
13 [1, 106700, 123700, 2, 100, 1, 200, 0]
14 [1, 106700, 123700, 2, 100, 1, -106500, 0]
15 [1, 106700, 123700, 2, 100, 1, -106500, 0]
17 [1, 106700, 123700, 2, 101, 1, -106500, 0]
18 [1, 106700, 123700, 2, 101, 1, 101, 0]
19 [1, 106700, 123700, 2, 101, 1, -106599, 0]
20 [1, 106700, 123700, 2, 101, 1, -106599, 0]
12 [1, 106700, 123700, 2, 101, 1, 2, 0]
13 [1, 106700, 123700, 2, 101, 1, 202, 0]
14 [1, 106700, 123700, 2, 101, 1, -106498, 0]
15 [1, 106700, 123700, 2, 101, 1, -106498, 0]
17 [1, 106700, 123700, 2, 102, 1, -106498, 0]
18 [1, 106700, 123700, 2, 102, 1, 102, 0]
19 [1, 106700, 123700, 2, 102, 1, -106598, 0]
20 [1, 106700, 123700, 2, 102, 1, -106598, 0]
12 [1, 106700, 123700, 2, 102, 1, 2, 0]
13 [1, 106700, 123700, 2, 102, 1, 204, 0]
14 [1, 106700, 123700, 2, 102, 1, -106496, 0]
15 [1, 106700, 123700, 2, 102, 1, -106496, 0]
17 [1, 106700, 123700, 2, 103, 1, -106496, 0]
18 [1, 106700, 123700, 2, 103, 1, 103, 0]
19 [1, 106700, 123700, 2, 103, 1, -106597, 0]
20 [1, 106700, 123700, 2, 103, 1, -106597, 0]
12 [1, 106700, 123700, 2, 103, 1, 2, 0]
13 [1, 106700, 123700, 2, 103, 1, 206, 0]
14 [1, 106700, 123700, 2, 103, 1, -106494, 0]
15 [1, 106700, 123700, 2, 103, 1, -106494, 0]
17 [1, 106700, 123700, 2, 104, 1, -106494, 0]
18 [1, 106700, 123700, 2, 104, 1, 104, 0]
19 [1, 106700, 123700, 2, 104, 1, -106596, 0]
20 [1, 106700, 123700, 2, 104, 1, -106596, 0]
12 [1, 106700, 123700, 2, 104, 1, 2, 0]
13 [1, 106700, 123700, 2, 104, 1, 208, 0]
14 [1, 106700, 123700, 2, 104, 1, -106492, 0]
15 [1, 106700, 123700, 2, 104, 1, -106492, 0]
17 [1, 106700, 123700, 2, 105, 1, -106492, 0]
18 [1, 106700, 123700, 2, 105, 1, 105, 0]
19 [1, 106700, 123700, 2, 105, 1, -106595, 0]
20 [1, 106700, 123700, 2, 105, 1, -106595, 0]
12 [1, 106700, 123700, 2, 105, 1, 2, 0]
13 [1, 106700, 123700, 2, 105, 1, 210, 0]
14 [1, 106700, 123700, 2, 105, 1, -106490, 0]
15 [1, 106700, 123700, 2, 105, 1, -106490, 0]
17 [1, 106700, 123700, 2, 106, 1, -106490, 0]
18 [1, 106700, 123700, 2, 106, 1, 106, 0]
19 [1, 106700, 123700, 2, 106, 1, -106594, 0]
20 [1, 106700, 123700, 2, 106, 1, -106594, 0]
12 [1, 106700, 123700, 2, 106, 1, 2, 0]
13 [1, 106700, 123700, 2, 106, 1, 212, 0]
14 [1, 106700, 123700, 2, 106, 1, -106488, 0]
15 [1, 106700, 123700, 2, 106, 1, -106488, 0]
17 [1, 106700, 123700, 2, 107, 1, -106488, 0]
18 [1, 106700, 123700, 2, 107, 1, 107, 0]
19 [1, 106700, 123700, 2, 107, 1, -106593, 0]
20 [1, 106700, 123700, 2, 107, 1, -106593, 0]
12 [1, 106700, 123700, 2, 107, 1, 2, 0]
13 [1, 106700, 123700, 2, 107, 1, 214, 0]
14 [1, 106700, 123700, 2, 107, 1, -106486, 0]
15 [1, 106700, 123700, 2, 107, 1, -106486, 0]
17 [1, 106700, 123700, 2, 108, 1, -106486, 0]
18 [1, 106700, 123700, 2, 108, 1, 108, 0]
19 [1, 106700, 123700, 2, 108, 1, -106592, 0]
20 [1, 106700, 123700, 2, 108, 1, -106592, 0]
12 [1, 106700, 123700, 2, 108, 1, 2, 0]
13 [1, 106700, 123700, 2, 108, 1, 216, 0]
14 [1, 106700, 123700, 2, 108, 1, -106484, 0]
15 [1, 106700, 123700, 2, 108, 1, -106484, 0]
17 [1, 106700, 123700, 2, 109, 1, -106484, 0]
18 [1, 106700, 123700, 2, 109, 1, 109, 0]
19 [1, 106700, 123700, 2, 109, 1, -106591, 0]
20 [1, 106700, 123700, 2, 109, 1, -106591, 0]
12 [1, 106700, 123700, 2, 109, 1, 2, 0]
13 [1, 106700, 123700, 2, 109, 1, 218, 0]
14 [1, 106700, 123700, 2, 109, 1, -106482, 0]
15 [1, 106700, 123700, 2, 109, 1, -106482, 0]
17 [1, 106700, 123700, 2, 110, 1, -106482, 0]
18 [1, 106700, 123700, 2, 110, 1, 110, 0]
19 [1, 106700, 123700, 2, 110, 1, -106590, 0]
20 [1, 106700, 123700, 2, 110, 1, -106590, 0]
12 [1, 106700, 123700, 2, 110, 1, 2, 0]
13 [1, 106700, 123700, 2, 110, 1, 220, 0]
14 [1, 106700, 123700, 2, 110, 1, -106480, 0]
15 [1, 106700, 123700, 2, 110, 1, -106480, 0]
17 [1, 106700, 123700, 2, 111, 1, -106480, 0]
18 [1, 106700, 123700, 2, 111, 1, 111, 0]
19 [1, 106700, 123700, 2, 111, 1, -106589, 0]
20 [1, 106700, 123700, 2, 111, 1, -106589, 0]
12 [1, 106700, 123700, 2, 111, 1, 2, 0]
13 [1, 106700, 123700, 2, 111, 1, 222, 0]
14 [1, 106700, 123700, 2, 111, 1, -106478, 0]
15 [1, 106700, 123700, 2, 111, 1, -106478, 0]
17 [1, 106700, 123700, 2, 112, 1, -106478, 0]
18 [1, 106700, 123700, 2, 112, 1, 112, 0]
19 [1, 106700, 123700, 2, 112, 1, -106588, 0]
20 [1, 106700, 123700, 2, 112, 1, -106588, 0]
12 [1, 106700, 123700, 2, 112, 1, 2, 0]
13 [1, 106700, 123700, 2, 112, 1, 224, 0]
14 [1, 106700, 123700, 2, 112, 1, -106476, 0]
15 [1, 106700, 123700, 2, 112, 1, -106476, 0]
17 [1, 106700, 123700, 2, 113, 1, -106476, 0]
18 [1, 106700, 123700, 2, 113, 1, 113, 0]
19 [1, 106700, 123700, 2, 113, 1, -106587, 0]
20 [1, 106700, 123700, 2, 113, 1, -106587, 0]
12 [1, 106700, 123700, 2, 113, 1, 2, 0]
13 [1, 106700, 123700, 2, 113, 1, 226, 0]
14 [1, 106700, 123700, 2, 113, 1, -106474, 0]
15 [1, 106700, 123700, 2, 113, 1, -106474, 0]
17 [1, 106700, 123700, 2, 114, 1, -106474, 0]
18 [1, 106700, 123700, 2, 114, 1, 114, 0]
19 [1, 106700, 123700, 2, 114, 1, -106586, 0]
20 [1, 106700, 123700, 2, 114, 1, -106586, 0]
12 [1, 106700, 123700, 2, 114, 1, 2, 0]
13 [1, 106700, 123700, 2, 114, 1, 228, 0]
14 [1, 106700, 123700, 2, 114, 1, -106472, 0]
15 [1, 106700, 123700, 2, 114, 1, -106472, 0]
17 [1, 106700, 123700, 2, 115, 1, -106472, 0]
18 [1, 106700, 123700, 2, 115, 1, 115, 0]
19 [1, 106700, 123700, 2, 115, 1, -106585, 0]
20 [1, 106700, 123700, 2, 115, 1, -106585, 0]
12 [1, 106700, 123700, 2, 115, 1, 2, 0]
13 [1, 106700, 123700, 2, 115, 1, 230, 0]
14 [1, 106700, 123700, 2, 115, 1, -106470, 0]
15 [1, 106700, 123700, 2, 115, 1, -106470, 0]
17 [1, 106700, 123700, 2, 116, 1, -106470, 0]
18 [1, 106700, 123700, 2, 116, 1, 116, 0]
19 [1, 106700, 123700, 2, 116, 1, -106584, 0]
20 [1, 106700, 123700, 2, 116, 1, -106584, 0]
12 [1, 106700, 123700, 2, 116, 1, 2, 0]
13 [1, 106700, 123700, 2, 116, 1, 232, 0]
14 [1, 106700, 123700, 2, 116, 1, -106468, 0]
15 [1, 106700, 123700, 2, 116, 1, -106468, 0]
17 [1, 106700, 123700, 2, 117, 1, -106468, 0]
18 [1, 106700, 123700, 2, 117, 1, 117, 0]
19 [1, 106700, 123700, 2, 117, 1, -106583, 0]
20 [1, 106700, 123700, 2, 117, 1, -106583, 0]
12 [1, 106700, 123700, 2, 117, 1, 2, 0]
13 [1, 106700, 123700, 2, 117, 1, 234, 0]
14 [1, 106700, 123700, 2, 117, 1, -106466, 0]
15 [1, 106700, 123700, 2, 117, 1, -106466, 0]
17 [1, 106700, 123700, 2, 118, 1, -106466, 0]
18 [1, 106700, 123700, 2, 118, 1, 118, 0]
19 [1, 106700, 123700, 2, 118, 1, -106582, 0]
20 [1, 106700, 123700, 2, 118, 1, -106582, 0]
12 [1, 106700, 123700, 2, 118, 1, 2, 0]
13 [1, 106700, 123700, 2, 118, 1, 236, 0]
14 [1, 106700, 123700, 2, 118, 1, -106464, 0]
15 [1, 106700, 123700, 2, 118, 1, -106464, 0]
17 [1, 106700, 123700, 2, 119, 1, -106464, 0]
